date_time,holiday,weather_main,weather_description,rain_1h,snow_1h,clouds_all,temp,traffic_volume
2017-12-02 23:00:00,None,Haze,haze,0.0,0.0,1,270.75,1939
2017-12-03 00:00:00,None,Clear,sky is clear,0.0,0.0,1,270.65,1274
2017-12-03 01:00:00,None,Clear,sky is clear,0.0,0.0,1,271.09,705
2017-12-03 02:00:00,None,Clear,sky is clear,0.0,0.0,1,271.48,577
2017-12-03 03:00:00,None,Clouds,broken clouds,0.0,0.0,75,271.61,343
2017-12-03 04:00:00,None,Clear,sky is clear,0.0,0.0,1,272.15,289
2017-12-03 05:00:00,None,Clouds,few clouds,0.0,0.0,20,272.21,476
2017-12-03 06:00:00,None,Clear,sky is clear,0.0,0.0,1,272.72,813
2017-12-03 07:00:00,None,Clear,sky is clear,0.0,0.0,1,272.48,1131
2017-12-03 08:00:00,None,Clouds,scattered clouds,0.0,0.0,40,272.93,1936
2017-12-03 09:00:00,None,Clear,sky is clear,0.0,0.0,1,273.29,2831
2017-12-03 10:00:00,None,Clear,sky is clear,0.0,0.0,1,275.08,3515
2017-12-03 11:00:00,None,Clouds,overcast clouds,0.0,0.0,90,276.57,4113
2017-12-03 12:00:00,None,Clouds,overcast clouds,0.0,0.0,90,278.07,4235
2017-12-03 13:00:00,None,Clear,sky is clear,0.0,0.0,1,279.51,4516
2017-12-03 14:00:00,None,Clear,sky is clear,0.0,0.0,1,281.07,4383
2017-12-03 15:00:00,None,Clear,sky is clear,0.0,0.0,1,281.22,4892
2017-12-03 16:00:00,None,Clouds,overcast clouds,0.0,0.0,90,281.44,4962
2017-12-03 17:00:00,None,Clouds,overcast clouds,0.0,0.0,90,280.86,5014
2017-12-03 18:00:00,None,Clouds,overcast clouds,0.0,0.0,90,280.22,4035
2017-12-03 19:00:00,None,Clouds,overcast clouds,0.0,0.0,90,280.62,2993
2017-12-03 20:00:00,None,Clouds,overcast clouds,0.0,0.0,90,281.08,2533
2017-12-03 21:00:00,None,Clouds,overcast clouds,0.0,0.0,90,281.22,2135
2017-12-03 22:00:00,None,Clouds,overcast clouds,0.0,0.0,90,281.65,1782
2017-12-03 23:00:00,None,Clouds,scattered clouds,0.0,0.0,40,281.93,1105
2017-12-04 00:00:00,None,Clear,sky is clear,0.0,0.0,1,282.36,573
2017-12-04 01:00:00,None,Clear,sky is clear,0.0,0.0,1,282.72,358
2017-12-04 02:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,1,283.08,247
2017-12-04 03:00:00,None,Rain,light rain,0.0,0.0,40,283.29,407
2017-12-04 04:00:00,None,Clouds,overcast clouds,0.0,0.0,90,283.93,915
2017-12-04 05:00:00,None,Clouds,overcast clouds,0.0,0.0,90,284.07,2938
2017-12-04 06:00:00,None,Clouds,broken clouds,0.0,0.0,75,283.95,5369
2017-12-04 07:00:00,None,Clouds,scattered clouds,0.0,0.0,40,283.75,5056
2017-12-04 08:00:00,None,Drizzle,drizzle,0.0,0.0,90,284.02,5454
2017-12-04 08:00:00,None,Rain,moderate rain,0.0,0.0,90,284.02,5454
2017-12-04 09:00:00,None,Rain,light rain,0.0,0.0,90,284.0,5173
2017-12-04 09:00:00,None,Mist,mist,0.0,0.0,90,284.0,5173
2017-12-04 09:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,90,284.0,5173
2017-12-04 10:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,40,284.22,4647
2017-12-04 10:00:00,None,Mist,mist,0.0,0.0,40,284.22,4647
2017-12-04 10:00:00,None,Rain,light rain,0.0,0.0,40,284.22,4647
2017-12-04 11:00:00,None,Mist,mist,0.0,0.0,90,284.72,4641
2017-12-04 12:00:00,None,Mist,mist,0.0,0.0,90,285.22,4705
2017-12-04 12:00:00,None,Rain,light rain,0.0,0.0,90,285.22,4705
2017-12-04 12:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,90,285.22,4705
2017-12-04 13:00:00,None,Rain,moderate rain,0.0,0.0,90,285.5,5004
2017-12-04 13:00:00,None,Mist,mist,0.0,0.0,90,285.5,5004
2017-12-04 13:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,90,285.5,5004
2017-12-04 13:00:00,None,Haze,haze,0.0,0.0,90,285.5,5004
2017-12-04 14:00:00,None,Mist,mist,0.0,0.0,90,285.95,5165
2017-12-04 14:00:00,None,Rain,moderate rain,0.0,0.0,90,285.95,5165
2017-12-04 14:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,90,285.95,5165
2017-12-04 15:00:00,None,Haze,haze,0.0,0.0,90,285.75,5666
2017-12-04 15:00:00,None,Mist,mist,0.0,0.0,90,285.75,5666
2017-12-04 15:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,90,285.75,5666
2017-12-04 15:00:00,None,Rain,light rain,0.0,0.0,90,285.75,5666
2017-12-04 16:00:00,None,Haze,haze,0.0,0.0,90,285.07,6533
2017-12-04 16:00:00,None,Mist,mist,0.0,0.0,90,285.07,6533
2017-12-04 16:00:00,None,Fog,fog,0.0,0.0,90,285.07,6533
2017-12-04 17:00:00,None,Haze,haze,0.0,0.0,90,282.55,5912
2017-12-04 17:00:00,None,Mist,mist,0.0,0.0,90,282.55,5912
2017-12-04 17:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,90,282.55,5912
2017-12-04 18:00:00,None,Drizzle,light intensity drizzle,0.0,0.0,90,280.22,4378
2017-12-04 18:00:00,None,Mist,mist,0.0,0.0,90,280.22,4378
2017-12-04 19:00:00,None,Rain,moderate rain,0.0,0.0,90,278.16,3092
2017-12-04 19:00:00,None,Mist,mist,0.0,0.0,90,278.16,3092
2017-12-04 19:00:00,None,Snow,snow,0.0,0.0,90,278.16,3092
2017-12-04 20:00:00,None,Rain,moderate rain,0.0,0.0,90,276.69,2556
2017-12-04 20:00:00,None,Mist,mist,0.0,0.0,90,276.69,2556
2017-12-04 20:00:00,None,Snow,snow,0.0,0.0,90,276.69,2556
2017-12-04 21:00:00,None,Snow,light snow,0.0,0.0,90,274.69,2150
2017-12-04 21:00:00,None,Mist,mist,0.0,0.0,90,274.69,2150
2017-12-04 21:00:00,None,Rain,moderate rain,0.0,0.0,90,274.69,2150
2017-12-04 22:00:00,None,Snow,snow,0.0,0.0,90,273.09,1653
2017-12-04 22:00:00,None,Mist,mist,0.0,0.0,90,273.09,1653
2017-12-04 22:00:00,None,Fog,fog,0.0,0.0,90,273.09,1653
2017-12-04 23:00:00,None,Snow,snow,0.0,0.0,90,271.72,1763
2017-12-04 23:00:00,None,Fog,fog,0.0,0.0,90,271.72,1763
2017-12-04 23:00:00,None,Mist,mist,0.0,0.0,90,271.72,1763
2017-12-05 00:00:00,None,Snow,snow,0.0,0.0,90,270.75,693
2017-12-05 00:00:00,None,Fog,fog,0.0,0.0,90,270.75,693
2017-12-05 00:00:00,None,Mist,mist,0.0,0.0,90,270.75,693
2017-12-05 01:00:00,None,Snow,snow,0.0,0.0,90,269.75,327
2017-12-05 01:00:00,None,Mist,mist,0.0,0.0,90,269.75,327
2017-12-05 02:00:00,None,Snow,light snow,0.0,0.0,90,268.81,278
2017-12-05 02:00:00,None,Mist,mist,0.0,0.0,90,268.81,278
2017-12-05 03:00:00,None,Mist,mist,0.0,0.0,90,268.36,394
2017-12-05 03:00:00,None,Haze,haze,0.0,0.0,90,268.36,394
2017-12-05 04:00:00,None,Haze,haze,0.0,0.0,75,267.42,853
2017-12-05 04:00:00,None,Snow,light snow,0.0,0.0,75,267.42,853
2017-12-05 05:00:00,None,Haze,haze,0.0,0.0,90,266.55,2637
2017-12-05 06:00:00,None,Haze,haze,0.0,0.0,90,266.08,3657
2017-12-05 07:00:00,None,Clear,sky is clear,0.0,0.0,1,265.37,2334
2017-12-05 08:00:00,None,Snow,light snow,0.0,0.0,75,264.72,2160
2017-12-05 09:00:00,None,Snow,light snow,0.0,0.0,75,264.43,2578
2017-12-05 09:00:00,None,Haze,haze,0.0,0.0,75,264.43,2578
2017-12-05 10:00:00,None,Snow,light snow,0.0,0.0,90,264.75,3706
2017-12-05 11:00:00,None,Snow,light snow,0.0,0.0,90,264.95,3683
2017-12-05 11:00:00,None,Haze,haze,0.0,0.0,90,264.95,3683
2017-12-05 12:00:00,None,Snow,light snow,0.0,0.0,90,265.35,3991
2017-12-05 12:00:00,None,Haze,haze,0.0,0.0,90,265.35,3991
2017-12-05 13:00:00,None,Snow,light snow,0.0,0.0,75,265.88,4158
2017-12-05 13:00:00,None,Haze,haze,0.0,0.0,75,265.88,4158
2017-12-05 14:00:00,None,Snow,light snow,0.0,0.0,75,266.21,4383
2017-12-05 14:00:00,None,Haze,haze,0.0,0.0,75,266.21,4383
2017-12-05 18:00:00,None,Clear,sky is clear,0.0,0.0,1,266.22,3936
2017-12-05 18:00:00,None,Clear,sky is clear,0.0,0.0,1,266.22,3936
2017-12-05 19:00:00,None,Clear,sky is clear,0.0,0.0,1,266.15,2924
2017-12-05 20:00:00,None,Clear,sky is clear,0.0,0.0,5,266.22,2447
2017-12-05 21:00:00,None,Clear,sky is clear,0.0,0.0,1,265.94,2278
2017-12-05 22:00:00,None,Haze,haze,0.0,0.0,1,265.36,1555
2017-12-05 23:00:00,None,Clear,sky is clear,0.0,0.0,1,265.29,1014
2017-12-06 00:00:00,None,Clear,sky is clear,0.0,0.0,1,265.22,744
2017-12-06 01:00:00,None,Clear,sky is clear,0.0,0.0,1,265.22,585
2017-12-06 02:00:00,None,Clear,sky is clear,0.0,0.0,1,265.15,409
2017-12-06 03:00:00,None,Clear,sky is clear,0.0,0.0,1,264.86,534
2017-12-06 04:00:00,None,Clear,sky is clear,0.0,0.0,1,264.76,1072
2017-12-06 05:00:00,None,Clear,sky is clear,0.0,0.0,1,264.69,3067
2017-12-06 06:00:00,None,Clear,sky is clear,0.0,0.0,1,264.53,5480
2017-12-06 07:00:00,None,Clear,sky is clear,0.0,0.0,5,264.3,5255
2017-12-06 08:00:00,None,Clear,sky is clear,0.0,0.0,5,264.38,5113
2017-12-06 09:00:00,None,Snow,light snow,0.0,0.0,20,264.61,5485
2017-12-06 10:00:00,None,Snow,light snow,0.0,0.0,75,265.15,4772
2017-12-06 11:00:00,None,Snow,light snow,0.0,0.0,90,265.46,4861
2017-12-06 12:00:00,None,Snow,light snow,0.0,0.0,90,265.88,4983
2017-12-06 13:00:00,None,Snow,light shower snow,0.0,0.0,90,265.79,5073
2017-12-06 14:00:00,None,Snow,light shower snow,0.0,0.0,90,265.82,5155
2017-12-06 15:00:00,None,Snow,light shower snow,0.0,0.0,90,265.29,5480
2017-12-06 15:00:00,None,Haze,haze,0.0,0.0,90,265.29,5480
2017-12-06 16:00:00,None,Snow,light shower snow,0.0,0.0,90,264.87,5729
2017-12-06 16:00:00,None,Haze,haze,0.0,0.0,90,264.87,5729
2017-12-06 17:00:00,None,Snow,light snow,0.0,0.0,90,265.02,5196
2017-12-06 17:00:00,None,Mist,mist,0.0,0.0,90,265.02,5196
2017-12-06 18:00:00,None,Snow,light snow,0.0,0.0,90,265.08,4144
2017-12-06 18:00:00,None,Mist,mist,0.0,0.0,90,265.08,4144
2017-12-06 18:00:00,None,Haze,haze,0.0,0.0,90,265.08,4144
2017-12-06 19:00:00,None,Snow,light snow,0.0,0.0,90,265.41,3061
2017-12-06 19:00:00,None,Mist,mist,0.0,0.0,90,265.41,3061
2017-12-06 19:00:00,None,Haze,haze,0.0,0.0,90,265.41,3061
2017-12-06 20:00:00,None,Snow,light snow,0.0,0.0,90,265.58,2753
2017-12-06 20:00:00,None,Haze,haze,0.0,0.0,90,265.58,2753
2017-12-06 21:00:00,None,Snow,light snow,0.0,0.0,75,265.72,2449
2017-12-06 22:00:00,None,Clouds,scattered clouds,0.0,0.0,40,265.35,1652
2017-12-06 23:00:00,None,Clear,sky is clear,0.0,0.0,1,265.15,1093
2017-12-07 00:00:00,None,Clear,sky is clear,0.0,0.0,1,264.72,602
2017-12-07 01:00:00,None,Clear,sky is clear,0.0,0.0,1,264.01,357
2017-12-07 02:00:00,None,Clear,sky is clear,0.0,0.0,1,263.48,286
2017-12-07 03:00:00,None,Clear,sky is clear,0.0,0.0,1,262.86,376
2017-12-07 04:00:00,None,Clear,sky is clear,0.0,0.0,1,262.09,927
2017-12-07 05:00:00,None,Clouds,broken clouds,0.0,0.0,75,260.95,3044
2017-12-07 06:00:00,None,Clear,sky is clear,0.0,0.0,1,260.58,5058
2017-12-07 07:00:00,None,Clouds,scattered clouds,0.0,0.0,40,259.87,5782
2017-12-07 08:00:00,None,Clouds,scattered clouds,0.0,0.0,40,259.43,5509
2017-12-07 09:00:00,None,Clouds,broken clouds,0.0,0.0,75,260.28,4958
2017-12-07 10:00:00,None,Clouds,broken clouds,0.0,0.0,75,261.01,4486
2017-12-07 11:00:00,None,Clear,sky is clear,0.0,0.0,1,262.35,4774
2017-12-07 12:00:00,None,Clouds,broken clouds,0.0,0.0,75,263.61,4981
2017-12-07 13:00:00,None,Clouds,scattered clouds,0.0,0.0,40,264.75,5035
2017-12-07 14:00:00,None,Clouds,broken clouds,0.0,0.0,75,265.21,5296
2017-12-07 15:00:00,None,Clouds,scattered clouds,0.0,0.0,40,265.55,5696
2017-12-07 16:00:00,None,Clear,sky is clear,0.0,0.0,1,265.58,6217
2017-12-07 17:00:00,None,Clouds,scattered clouds,0.0,0.0,40,265.08,5865
2017-12-07 18:00:00,None,Clear,sky is clear,0.0,0.0,1,265.07,4712
2017-12-07 19:00:00,None,Clouds,broken clouds,0.0,0.0,75,265.57,3445
2017-12-07 20:00:00,None,Clouds,overcast clouds,0.0,0.0,90,266.43,2995
2017-12-07 21:00:00,None,Clouds,overcast clouds,0.0,0.0,90,266.68,2934
2017-12-07 22:00:00,None,Clouds,overcast clouds,0.0,0.0,90,266.81,1923
2017-12-07 23:00:00,None,Clouds,overcast clouds,0.0,0.0,90,267.36,1152
2017-12-08 00:00:00,None,Snow,light snow,0.0,0.0,90,267.81,651
2017-12-08 01:00:00,None,Clouds,overcast clouds,0.0,0.0,90,267.81,386
2017-12-08 02:00:00,None,Clouds,broken clouds,0.0,0.0,75,267.95,319
2017-12-08 03:00:00,None,Clouds,overcast clouds,0.0,0.0,90,267.95,392
2017-12-08 04:00:00,None,Clouds,scattered clouds,0.0,0.0,40,268.22,865
2017-12-08 05:00:00,None,Clouds,overcast clouds,0.0,0.0,90,267.95,2916
2017-12-08 06:00:00,None,Clouds,scattered clouds,0.0,0.0,40,267.8,5276
2017-12-08 07:00:00,None,Clouds,overcast clouds,0.0,0.0,90,267.58,6081
2017-12-08 08:00:00,None,Clouds,overcast clouds,0.0,0.0,90,267.61,5448
2017-12-08 09:00:00,None,Clouds,broken clouds,0.0,0.0,75,267.68,5087
2017-12-08 10:00:00,None,Clouds,scattered clouds,0.0,0.0,40,269.3,4771
2017-12-08 11:00:00,None,Clouds,broken clouds,0.0,0.0,75,269.79,5083
2017-12-08 12:00:00,None,Clouds,overcast clouds,0.0,0.0,90,270.29,5299
2017-12-08 13:00:00,None,Clouds,scattered clouds,0.0,0.0,40,270.75,5418
2017-12-08 14:00:00,None,Clouds,broken clouds,0.0,0.0,75,270.88,5424
2017-12-08 15:00:00,None,Clouds,overcast clouds,0.0,0.0,90,271.08,5931
2017-12-08 16:00:00,None,Clouds,overcast clouds,0.0,0.0,90,271.15,6150
2017-12-08 17:00:00,None,Snow,light snow,0.0,0.0,90,271.15,5526
2017-12-08 18:00:00,None,Clouds,overcast clouds,0.0,0.0,90,271.22,4564
2017-12-08 19:00:00,None,Snow,light snow,0.0,0.0,90,271.48,3631
2017-12-08 19:00:00,None,Mist,mist,0.0,0.0,90,271.48,3631
2017-12-08 20:00:00,None,Snow,light snow,0.0,0.0,90,271.88,3190
2017-12-08 20:00:00,None,Mist,mist,0.0,0.0,90,271.88,3190
2017-12-08 21:00:00,None,Snow,light snow,0.0,0.0,90,272.48,3138
2017-12-08 22:00:00,None,Snow,light snow,0.0,0.0,90,272.55,2728
2017-12-08 23:00:00,None,Snow,light snow,0.0,0.0,90,272.65,1846
2017-12-09 00:00:00,None,Haze,haze,0.0,0.0,90,271.81,1326
2017-12-09 01:00:00,None,Snow,light snow,0.0,0.0,90,270.79,826
2017-12-09 02:00:00,None,Snow,light snow,0.0,0.0,90,269.88,601
2017-12-09 03:00:00,None,Snow,light snow,0.0,0.0,90,269.02,389
2017-12-09 04:00:00,None,Snow,light snow,0.0,0.0,90,268.48,471
2017-12-09 05:00:00,None,Snow,light snow,0.0,0.0,90,268.15,877
2017-12-09 06:00:00,None,Snow,light snow,0.0,0.0,90,267.28,1441
2017-12-09 07:00:00,None,Snow,light snow,0.0,0.0,90,266.86,2156
2017-12-09 08:00:00,None,Snow,light snow,0.0,0.0,90,266.36,3024
2017-12-09 09:00:00,None,Snow,light snow,0.0,0.0,90,265.94,3900
2017-12-09 10:00:00,None,Snow,light snow,0.0,0.0,90,265.92,4433
2017-12-09 11:00:00,None,Snow,light snow,0.0,0.0,75,265.81,4928
2017-12-09 12:00:00,None,Snow,light snow,0.0,0.0,75,266.5,5263
2017-12-09 13:00:00,None,Clouds,overcast clouds,0.0,0.0,90,266.61,5186
2017-12-09 14:00:00,None,Clouds,overcast clouds,0.0,0.0,90,267.08,5255
2017-12-09 15:00:00,None,Clouds,broken clouds,0.0,0.0,75,267.08,5087
2017-12-09 16:00:00,None,Clouds,broken clouds,0.0,0.0,75,267.51,5160
2017-12-09 17:00:00,None,Clouds,broken clouds,0.0,0.0,75,266.88,5536
2017-12-09 18:00:00,None,Clear,sky is clear,0.0,0.0,1,267.01,4555
2017-12-09 19:00:00,None,Clouds,overcast clouds,0.0,0.0,90,267.43,3449
2017-12-09 20:00:00,None,Clouds,overcast clouds,0.0,0.0,90,267.61,3030
2017-12-09 21:00:00,None,Clouds,scattered clouds,0.0,0.0,40,267.68,3260
2017-12-09 22:00:00,None,Clouds,broken clouds,0.0,0.0,75,268.08,3068
2017-12-09 23:00:00,None,Clouds,overcast clouds,0.0,0.0,90,268.28,1919
2017-12-10 00:00:00,None,Clear,sky is clear,0.0,0.0,1,268.02,1370
2017-12-10 01:00:00,None,Clear,sky is clear,0.0,0.0,1,267.41,910
2017-12-10 02:00:00,None,Clear,sky is clear,0.0,0.0,1,267.15,641
2017-12-10 03:00:00,None,Clear,sky is clear,0.0,0.0,1,266.51,391
2017-12-10 04:00:00,None,Clouds,scattered clouds,0.0,0.0,40,266.75,392
2017-12-10 05:00:00,None,Clear,sky is clear,0.0,0.0,1,267.15,635
2017-12-10 06:00:00,None,Clouds,broken clouds,0.0,0.0,75,268.77,922
2017-12-10 07:00:00,None,Clouds,overcast clouds,0.0,0.0,90,268.88,1152
2017-12-10 08:00:00,None,Clouds,overcast clouds,0.0,0.0,90,269.37,1869
2017-12-10 09:00:00,None,Clouds,overcast clouds,0.0,0.0,90,269.99,2745
2017-12-10 10:00:00,None,Clouds,overcast clouds,0.0,0.0,90,270.65,3616
2017-12-10 11:00:00,None,Clouds,overcast clouds,0.0,0.0,90,271.01,4025
2017-12-10 12:00:00,None,Clouds,overcast clouds,0.0,0.0,90,271.08,4264
2017-12-10 13:00:00,None,Clouds,overcast clouds,0.0,0.0,90,271.35,4352
2017-12-10 14:00:00,None,Clouds,overcast clouds,0.0,0.0,90,271.81,4370
2017-12-10 15:00:00,None,Clouds,overcast clouds,0.0,0.0,90,271.86,4762
2017-12-10 16:00:00,None,Clouds,scattered clouds,0.0,0.0,40,271.94,4604
2017-12-10 17:00:00,None,Clouds,few clouds,0.0,0.0,20,271.08,4355
2017-12-10 18:00:00,None,Clear,sky is clear,0.0,0.0,5,269.22,3724
2017-12-10 19:00:00,None,Clear,sky is clear,0.0,0.0,5,267.69,2966
2017-12-10 20:00:00,None,Mist,mist,0.0,0.0,1,266.58,2560
2017-12-10 21:00:00,None,Mist,mist,0.0,0.0,1,266.15,2069
2017-12-10 22:00:00,None,Mist,mist,0.0,0.0,1,267.36,1732
2017-12-10 23:00:00,None,Mist,mist,0.0,0.0,90,268.14,999
2017-12-11 00:00:00,None,Mist,mist,0.0,0.0,40,269.07,542
2017-12-11 00:00:00,None,Snow,light snow,0.0,0.0,40,269.07,542
2017-12-11 01:00:00,None,Snow,snow,0.0,0.0,90,269.72,281
2017-12-11 01:00:00,None,Fog,fog,0.0,0.0,90,269.72,281
2017-12-11 01:00:00,None,Mist,mist,0.0,0.0,90,269.72,281
2017-12-11 02:00:00,None,Snow,light snow,0.0,0.0,90,269.86,279
2017-12-11 02:00:00,None,Mist,mist,0.0,0.0,90,269.86,279
2017-12-11 03:00:00,None,Mist,mist,0.0,0.0,90,270.01,353
2017-12-11 03:00:00,None,Snow,light snow,0.0,0.0,90,270.01,353
2017-12-11 04:00:00,None,Mist,mist,0.0,0.0,90,270.68,901
2017-12-11 04:00:00,None,Snow,light snow,0.0,0.0,90,270.68,901
2017-12-11 05:00:00,None,Mist,mist,0.0,0.0,90,270.81,2907
2017-12-11 05:00:00,None,Snow,light snow,0.0,0.0,90,270.81,2907
2017-12-11 06:00:00,None,Snow,light snow,0.0,0.0,90,271.15,5061
2017-12-11 07:00:00,None,Snow,light snow,0.0,0.0,90,271.55,4050
2017-12-11 07:00:00,None,Mist,mist,0.0,0.0,90,271.55,4050
2017-12-11 07:00:00,None,Drizzle,shower drizzle,0.0,0.0,90,271.55,4050
2017-12-11 08:00:00,None,Snow,snow,0.0,0.0,90,271.75,4349
2017-12-11 08:00:00,None,Mist,mist,0.0,0.0,90,271.75,4349
2017-12-11 09:00:00,None,Mist,mist,0.0,0.0,90,272.44,4734
2017-12-11 09:00:00,None,Snow,light snow,0.0,0.0,90,272.44,4734
2017-12-11 10:00:00,None,Mist,mist,0.0,0.0,90,272.65,4049
2017-12-11 10:00:00,None,Snow,light snow,0.0,0.0,90,272.65,4049
2017-12-11 11:00:00,None,Mist,mist,0.0,0.0,90,274.01,4291
2017-12-11 11:00:00,None,Snow,snow,0.0,0.0,90,274.01,4291
2017-12-11 12:00:00,None,Mist,mist,0.0,0.0,90,274.48,4452
2017-12-11 13:00:00,None,Snow,light snow,0.0,0.0,90,274.68,4509
2017-12-11 14:00:00,None,Clouds,overcast clouds,0.0,0.0,90,274.42,4824
2017-12-11 15:00:00,None,Clouds,overcast clouds,0.0,0.0,90,273.94,5501
2017-12-11 16:00:00,None,Clouds,overcast clouds,0.0,0.0,90,273.23,6076
2017-12-11 17:00:00,None,Clouds,overcast clouds,0.0,0.0,90,271.37,5712
2017-12-11 18:00:00,None,Clouds,broken clouds,0.0,0.0,75,270.15,4040
2017-12-11 19:00:00,None,Clouds,scattered clouds,0.0,0.0,40,269.29,2894
2017-12-11 20:00:00,None,Clear,sky is clear,0.0,0.0,5,268.01,2374
2017-12-11 21:00:00,None,Clear,sky is clear,0.0,0.0,5,266.95,2028
2017-12-11 22:00:00,None,Clear,sky is clear,0.0,0.0,1,265.88,1433
2017-12-11 23:00:00,None,Clear,sky is clear,0.0,0.0,1,265.08,958
2017-12-12 00:00:00,None,Clear,sky is clear,0.0,0.0,1,264.08,548
2017-12-12 01:00:00,None,Clear,sky is clear,0.0,0.0,1,262.88,395
2017-12-12 02:00:00,None,Clear,sky is clear,0.0,0.0,1,262.02,256
2017-12-12 03:00:00,None,Clear,sky is clear,0.0,0.0,1,261.29,339
2017-12-12 04:00:00,None,Clear,sky is clear,0.0,0.0,1,260.55,939
2017-12-12 05:00:00,None,Clear,sky is clear,0.0,0.0,1,260.15,2963
2017-12-12 06:00:00,None,Clear,sky is clear,0.0,0.0,1,259.65,5981
2017-12-12 07:00:00,None,Clear,sky is clear,0.0,0.0,5,259.15,5928
2017-12-12 08:00:00,None,Clouds,scattered clouds,0.0,0.0,40,258.51,5709
2017-12-12 09:00:00,None,Clouds,broken clouds,0.0,0.0,75,259.81,5184
2017-12-12 10:00:00,None,Clouds,broken clouds,0.0,0.0,75,260.88,4531
2017-12-12 11:00:00,None,Clouds,broken clouds,0.0,0.0,75,262.14,4714
2017-12-12 12:00:00,None,Clouds,overcast clouds,0.0,0.0,90,263.61,4948
2017-12-12 13:00:00,None,Snow,light snow,0.0,0.0,90,264.55,4869
2017-12-12 14:00:00,None,Snow,light snow,0.0,0.0,90,265.14,5012
2017-12-12 15:00:00,None,Snow,light snow,0.0,0.0,90,265.72,5651
2017-12-12 16:00:00,None,Snow,light snow,0.0,0.0,90,266.08,6407
2017-12-12 17:00:00,None,Clouds,overcast clouds,0.0,0.0,90,266.36,5923
2017-12-12 18:00:00,None,Clouds,broken clouds,0.0,0.0,75,266.55,4427
2017-12-12 19:00:00,None,Clouds,broken clouds,0.0,0.0,75,266.5,3282
2017-12-12 20:00:00,None,Clouds,overcast clouds,0.0,0.0,90,267.07,2673
2017-12-12 21:00:00,None,Clouds,broken clouds,0.0,0.0,75,268.0,2819
2017-12-12 22:00:00,None,Clear,sky is clear,0.0,0.0,1,268.75,3263
2017-12-12 23:00:00,None,Clouds,broken clouds,0.0,0.0,75,269.55,1080
2017-12-13 00:00:00,None,Clouds,broken clouds,0.0,0.0,75,270.15,641
2017-12-13 01:00:00,None,Clear,sky is clear,0.0,0.0,1,270.35,391
2017-12-13 02:00:00,None,Snow,light snow,0.0,0.0,40,271.38,268
2017-12-13 03:00:00,None,Clouds,broken clouds,0.0,0.0,75,271.51,395
2017-12-13 04:00:00,None,Clouds,scattered clouds,0.0,0.0,40,271.69,912
2017-12-13 05:00:00,None,Clear,sky is clear,0.0,0.0,1,271.61,3108
2017-12-13 06:00:00,None,Clear,sky is clear,0.0,0.0,1,270.79,5910
2017-12-13 07:00:00,None,Snow,light snow,0.0,0.0,90,270.36,6025
2017-12-13 08:00:00,None,Snow,snow,0.0,0.0,90,269.93,4696
2017-12-13 08:00:00,None,Mist,mist,0.0,0.0,90,269.93,4696
2017-12-13 09:00:00,None,Snow,light snow,0.0,0.0,90,269.57,5179
2017-12-13 09:00:00,None,Mist,mist,0.0,0.0,90,269.57,5179
2017-12-13 10:00:00,None,Clouds,scattered clouds,0.0,0.0,48,269.93,4347
2017-12-13 11:00:00,None,Clouds,overcast clouds,0.0,0.0,88,269.79,4501
2017-12-13 12:00:00,None,Haze,haze,0.0,0.0,90,269.36,4787
2017-12-13 13:00:00,None,Clouds,overcast clouds,0.0,0.0,90,269.08,4943
2017-12-13 14:00:00,None,Clouds,overcast clouds,0.0,0.0,90,269.15,5049
2017-12-13 15:00:00,None,Snow,light snow,0.0,0.0,90,269.08,5642
2017-12-13 16:00:00,None,Snow,light snow,0.0,0.0,90,269.08,6621
2017-12-13 17:00:00,None,Snow,light snow,0.0,0.0,90,269.08,6000
2017-12-13 18:00:00,None,Snow,light snow,0.0,0.0,90,268.48,4370
2017-12-13 19:00:00,None,Snow,light snow,0.0,0.0,90,268.22,3139
2017-12-13 20:00:00,None,Clouds,scattered clouds,0.0,0.0,40,267.38,2777
2017-12-13 21:00:00,None,Snow,light snow,0.0,0.0,5,266.72,2369
2017-12-13 22:00:00,None,Snow,light snow,0.0,0.0,90,265.86,1889
2017-12-13 23:00:00,None,Snow,light snow,0.0,0.0,90,265.29,1168
2017-12-14 00:00:00,None,Clouds,overcast clouds,0.0,0.0,90,264.73,571
2017-12-14 01:00:00,None,Clouds,overcast clouds,0.0,0.0,90,264.08,392
2017-12-14 02:00:00,None,Clouds,overcast clouds,0.0,0.0,90,264.86,298
2017-12-14 03:00:00,None,Mist,mist,0.0,0.0,90,265.3,372
2017-12-14 03:00:00,None,Snow,light snow,0.0,0.0,90,265.3,372
2017-12-14 04:00:00,None,Snow,light snow,0.0,0.0,90,264.93,908
2017-12-14 05:00:00,None,Snow,light snow,0.0,0.0,90,264.79,2930
2017-12-14 06:00:00,None,Snow,light snow,0.0,0.0,40,264.15,5808
2017-12-14 07:00:00,None,Snow,light snow,0.0,0.0,1,264.45,6252
